,geoid,year,combined_id,total_pop,median_age,nonfamily_households,family_households,high_school_including_ged,graduate_professional_degree,some_college_and_associates_degree,housing_units,occupied_housing_units,median_structure_age,dwellings_under_4_units,dwellings_5_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,walked_to_work,commuters_by_public_transportation,commuters_by_car_truck_van,commute_under_10_mins,commute_10_29_mins,commute_30_59_mins,commute_over_60_mins,income_per_capita,gini_index,poverty,rent_over_50_percent,rent_25_to_50_percent,rent_under_25_percent,median_rent
3696,35660,2014,35660.acs,155233.0,41.8,20921.0,42063.0,31600.0,11713.0,35718.0,76737.0,62984.0,51.0,64392.0,5397.0,1273.0,1265.0,2324.0,420.0,61163.0,,35394.0,,,25264.0,0.4599,26243.0,5116.0,6685.0,4562.0,538.0
3697,29180,2014,29180.acs,484974.0,35.0,62613.0,115706.0,105627.0,18612.0,82871.0,201867.0,178319.0,37.0,149446.0,12518.0,5192.0,2254.0,2812.0,880.0,211680.0,,116060.0,,,26423.0,0.4773,77532.0,10400.0,16437.0,17075.0,593.0
3698,49700,2014,49700.acs,169813.0,34.1,14863.0,42503.0,27973.0,6406.0,38997.0,62114.0,57366.0,39.0,49811.0,3236.0,1212.0,1693.0,1185.0,464.0,58598.0,,27682.0,,,22031.0,0.4436,29734.0,5408.0,8959.0,4736.0,776.0
3699,26620,2014,26620.acs,441086.0,38.2,56873.0,115536.0,68671.0,37407.0,90553.0,189915.0,172409.0,31.0,151640.0,18735.0,5100.0,3315.0,2259.0,551.0,191160.0,,125909.0,,,31077.0,0.475,61635.0,13272.0,17479.0,11998.0,551.0
3700,11460,2014,11460.acs,356874.0,33.5,57700.0,79540.0,34081.0,62684.0,58314.0,148496.0,137240.0,41.0,106108.0,25463.0,4617.0,7797.0,11768.0,9809.0,140428.0,36866.0,93110.0,55606.0,19176.0,35267.0,0.47,49141.0,13202.0,19210.0,12103.0,873.0
3701,13820,2014,13820.acs,1143772.0,38.4,145867.0,293664.0,227250.0,83907.0,232778.0,507800.0,439531.0,39.0,379757.0,48867.0,15145.0,10859.0,5519.0,2392.0,472219.0,77853.0,253592.0,191090.0,60378.0,25945.0,0.4761,195880.0,33141.0,47137.0,33279.0,591.0
3702,10420,2014,10420.acs,703825.0,40.2,106032.0,177332.0,157753.0,51788.0,135521.0,313241.0,283364.0,52.0,258048.0,27901.0,6155.0,13104.0,5597.0,5845.0,316182.0,79022.0,188062.0,106542.0,28384.0,28113.0,0.4606,91521.0,22789.0,31200.0,23687.0,627.0
3703,45220,2014,45220.acs,374890.0,32.8,63045.0,81288.0,55546.0,32633.0,65685.0,163609.0,144333.0,31.0,108831.0,13975.0,3810.0,13339.0,3786.0,3679.0,155084.0,,93032.0,,,24289.0,0.4734,80766.0,18471.0,22467.0,12024.0,723.0
3704,23420,2014,23420.acs,965974.0,31.7,81616.0,216377.0,134877.0,37365.0,178422.0,324158.0,297993.0,39.0,262654.0,35365.0,3836.0,8569.0,7092.0,4500.0,327941.0,80182.0,222179.0,74409.0,38940.0,20170.0,0.481,263220.0,43834.0,52444.0,24820.0,760.0
3705,21340,2014,21340.acs,836444.0,31.8,65894.0,190654.0,126889.0,33179.0,146876.0,288141.0,256548.0,37.0,222234.0,35846.0,5753.0,7352.0,7736.0,5465.0,310748.0,56190.0,201834.0,101305.0,22310.0,18214.0,0.4607,192064.0,18518.0,38764.0,22393.0,639.0
3706,45780,2014,45780.acs,607456.0,37.5,95744.0,147208.0,125146.0,44099.0,125486.0,273328.0,242952.0,55.0,221300.0,29536.0,6530.0,7469.0,6764.0,2935.0,259309.0,80061.0,169966.0,58093.0,19734.0,26680.0,0.4883,110902.0,22059.0,30569.0,21765.0,533.0
3707,34580,2014,34580.acs,120365.0,40.8,15588.0,29859.0,20417.0,7791.0,29096.0,51885.0,45447.0,36.0,41637.0,3193.0,1684.0,1207.0,1905.0,448.0,44248.0,,21355.0,,,27752.0,0.4751,19745.0,4407.0,4983.0,2923.0,826.0
3708,18580,2014,18580.acs,443480.0,35.9,50368.0,110501.0,84779.0,22136.0,92489.0,187486.0,160869.0,41.0,150872.0,16494.0,2540.0,5797.0,3318.0,2859.0,188304.0,,125203.0,,,26427.0,0.4639,67744.0,12084.0,25170.0,16427.0,722.0
3709,17780,2014,17780.acs,239953.0,27.3,40811.0,49047.0,31960.0,20374.0,33722.0,100093.0,89858.0,29.0,69862.0,13343.0,2915.0,3698.0,3345.0,2050.0,98203.0,,68121.0,,,23569.0,0.5027,59097.0,15479.0,12430.0,10315.0,696.0
3710,39140,2014,39140.acs,218844.0,52.0,32484.0,58100.0,41957.0,16905.0,63307.0,112534.0,90584.0,25.0,82662.0,3121.0,1351.0,1511.0,2333.0,315.0,66480.0,,33306.0,,,26018.0,0.4538,33346.0,4984.0,10100.0,5846.0,725.0
3711,29700,2014,29700.acs,266673.0,28.4,12591.0,57827.0,36995.0,7895.0,32197.0,78050.0,70418.0,26.0,59186.0,6777.0,1655.0,2014.0,2017.0,1382.0,91372.0,,61777.0,,,15286.0,0.4976,87783.0,7759.0,8261.0,4146.0,586.0
3712,48580,2014,48580.acs,103527.0,39.7,13671.0,26008.0,22731.0,7250.0,19785.0,51709.0,39679.0,41.0,42614.0,4987.0,1529.0,1555.0,1764.0,484.0,46967.0,,23569.0,,,27405.0,0.4477,14755.0,3463.0,4762.0,3782.0,648.0
3713,40220,2014,40220.acs,312837.0,42.2,45912.0,83616.0,68962.0,20599.0,66420.0,145272.0,129528.0,45.0,117639.0,12663.0,2648.0,2978.0,2634.0,1921.0,135603.0,,87019.0,,,27714.0,0.4373,43609.0,9385.0,13933.0,12249.0,643.0
3714,20020,2014,20020.acs,148095.0,40.5,18706.0,37292.0,35276.0,5312.0,30547.0,68053.0,55998.0,36.0,49218.0,3554.0,407.0,335.0,613.0,171.0,56698.0,,33375.0,,,21450.0,0.4742,29562.0,3592.0,6189.0,3772.0,471.0
3715,12100,2014,12100.acs,275209.0,41.1,34446.0,67491.0,63434.0,14584.0,51886.0,127386.0,101937.0,45.0,96336.0,14615.0,2978.0,10758.0,3542.0,8434.0,108244.0,27149.0,71821.0,33579.0,18108.0,27885.0,0.4471,41785.0,9550.0,14474.0,5173.0,887.0
3716,32780,2014,32780.acs,210287.0,42.8,29693.0,53438.0,41038.0,15634.0,50582.0,91919.0,83131.0,36.0,70998.0,4475.0,1382.0,3181.0,3002.0,1554.0,75328.0,,54974.0,,,24902.0,0.4543,37637.0,8854.0,11119.0,5765.0,774.0
3717,38940,2014,38940.acs,444420.0,46.8,61336.0,109953.0,105409.0,26826.0,109178.0,216298.0,171289.0,29.0,163597.0,18635.0,9190.0,6995.0,1513.0,527.0,154782.0,,86203.0,,,27523.0,0.4862,66978.0,11551.0,17837.0,5116.0,871.0
3718,43340,2014,43340.acs,445142.0,36.3,61338.0,105680.0,99111.0,21188.0,88879.0,198597.0,167018.0,43.0,148145.0,16974.0,2796.0,3915.0,2773.0,2501.0,175832.0,,115174.0,,,24028.0,0.4944,93407.0,14006.0,19645.0,15036.0,628.0
3719,49620,2014,49620.acs,440755.0,41.3,50420.0,118792.0,125059.0,25101.0,72480.0,180662.0,169212.0,46.0,159330.0,7920.0,1589.0,2347.0,3058.0,1785.0,201419.0,49314.0,101780.0,72394.0,43718.0,28702.0,0.4298,44018.0,10832.0,15993.0,10048.0,698.0
3720,45860,2014,45860.acs,184993.0,47.0,23072.0,50500.0,41743.0,18401.0,38118.0,87413.0,73572.0,52.0,79147.0,5258.0,1474.0,1113.0,1561.0,871.0,85564.0,,44084.0,,,37085.0,0.416,13621.0,4083.0,6579.0,3100.0,813.0
3721,29540,2014,29540.acs,533320.0,38.5,58954.0,135810.0,135357.0,32580.0,73857.0,206431.0,194764.0,44.0,174378.0,15049.0,3309.0,5507.0,8372.0,3911.0,232273.0,66443.0,137913.0,72520.0,29942.0,27697.0,0.4253,54221.0,15248.0,21102.0,15368.0,744.0
3722,47300,2014,47300.acs,458198.0,30.4,29709.0,103033.0,70892.0,10209.0,77011.0,145500.0,132742.0,37.0,125325.0,5884.0,950.0,1763.0,3714.0,552.0,156885.0,,86024.0,,,17760.0,0.4599,129485.0,13671.0,20640.0,12267.0,682.0
3723,38900,2014,38900.acs,2347127.0,37.7,322897.0,571904.0,348956.0,209070.0,546245.0,946580.0,894801.0,39.0,698120.0,108061.0,34648.0,63161.0,36773.0,73671.0,901872.0,204028.0,544102.0,403296.0,148228.0,31155.0,0.4531,314387.0,90595.0,141669.0,75163.0,884.0
3724,39380,2014,39380.acs,161875.0,38.3,21303.0,42082.0,30105.0,9499.0,41482.0,70071.0,63385.0,45.0,59293.0,3565.0,1872.0,1554.0,1333.0,781.0,59963.0,,34588.0,,,22188.0,0.4473,29472.0,6065.0,7827.0,4880.0,592.0
3725,47940,2014,47940.acs,169993.0,35.4,25898.0,42059.0,34444.0,9030.0,37205.0,72567.0,67957.0,55.0,61213.0,5683.0,1244.0,2345.0,3638.0,41.0,79456.0,,53023.0,,,26918.0,0.4232,20998.0,4845.0,5455.0,6963.0,576.0
3726,10180,2014,10180.acs,166900.0,34.0,18495.0,41437.0,32955.0,6573.0,35390.0,70507.0,59932.0,44.0,55883.0,5829.0,924.0,1763.0,2510.0,309.0,68674.0,,44858.0,,,23132.0,0.4626,25448.0,5331.0,7962.0,4175.0,613.0
3727,14740,2014,14740.acs,254183.0,39.7,30039.0,65210.0,40568.0,21031.0,67970.0,109329.0,95249.0,34.0,85284.0,8147.0,3696.0,2483.0,6729.0,10665.0,90906.0,21255.0,56801.0,31388.0,33778.0,32340.0,0.4488,27187.0,7831.0,12522.0,6462.0,884.0
3728,38540,2014,38540.acs,83347.0,32.9,9321.0,20919.0,13028.0,5141.0,19819.0,33369.0,30240.0,44.0,27556.0,2144.0,300.0,551.0,1631.0,,30863.0,,18720.0,,,21898.0,0.4441,13689.0,1860.0,3432.0,2324.0,510.0
3729,20940,2014,20940.acs,179091.0,32.3,9733.0,33902.0,23659.0,4642.0,32642.0,56963.0,43635.0,34.0,43634.0,4954.0,1085.0,951.0,995.0,503.0,52312.0,,31934.0,,,16226.0,0.484,40249.0,5903.0,5666.0,4727.0,658.0
3730,43900,2014,43900.acs,321418.0,38.4,37567.0,84293.0,64266.0,17729.0,69007.0,138533.0,121860.0,35.0,104411.0,8384.0,2531.0,1206.0,2056.0,701.0,132204.0,,79620.0,,,22211.0,0.4416,55741.0,8864.0,13805.0,9650.0,532.0
3731,45500,2014,45500.acs,147740.0,39.0,18351.0,36509.0,35583.0,5851.0,33680.0,64576.0,54860.0,37.0,48698.0,5135.0,1032.0,1063.0,555.0,,53952.0,,33881.0,,,20867.0,0.4501,28084.0,4731.0,6552.0,3567.0,555.0
3732,12260,2014,12260.acs,583010.0,37.4,68577.0,139902.0,119961.0,36294.0,114412.0,248805.0,208479.0,35.0,193432.0,17366.0,1421.0,3197.0,3438.0,446.0,228338.0,,140411.0,,,23484.0,0.4586,107066.0,17755.0,21286.0,15000.0,571.0
3733,49420,2014,49420.acs,247687.0,32.6,21993.0,57707.0,41076.0,7413.0,41154.0,86370.0,79700.0,45.0,69905.0,4422.0,1883.0,819.0,1417.0,637.0,95409.0,,56038.0,,,20000.0,0.4388,49475.0,6438.0,9568.0,5938.0,631.0
3734,40980,2014,40980.acs,195012.0,40.3,27726.0,50274.0,44655.0,9048.0,44081.0,86792.0,78000.0,53.0,75042.0,5949.0,953.0,1605.0,2731.0,367.0,74596.0,,45433.0,,,23442.0,0.4313,31478.0,5964.0,7013.0,4424.0,550.0
3735,39740,2014,39740.acs,413691.0,40.1,44008.0,108900.0,110882.0,21711.0,63681.0,164846.0,152908.0,53.0,143837.0,9224.0,2257.0,5100.0,6874.0,2915.0,176671.0,46243.0,103714.0,57049.0,27644.0,26153.0,0.4246,58855.0,12361.0,16791.0,9654.0,689.0
3736,41180,2014,41180.acs,2805856.0,39.0,389797.0,706403.0,516346.0,246593.0,607699.0,1236725.0,1096200.0,48.0,1030283.0,102194.0,23289.0,37808.0,23939.0,39007.0,1196861.0,245187.0,662984.0,505102.0,143188.0,30293.0,0.4645,356662.0,72464.0,121282.0,85186.0,638.0
3737,25540,2014,25540.acs,1214295.0,40.5,161955.0,305660.0,228215.0,134731.0,212350.0,508525.0,467615.0,53.0,409384.0,54124.0,18513.0,23548.0,15904.0,16005.0,536986.0,135817.0,318866.0,188137.0,58472.0,36615.0,0.465,130189.0,41057.0,51421.0,34616.0,867.0
3738,37900,2014,37900.acs,379520.0,38.8,52074.0,97441.0,76939.0,25485.0,84519.0,165392.0,149515.0,53.0,141632.0,11808.0,3967.0,4296.0,3257.0,2839.0,161774.0,52587.0,99433.0,42173.0,11196.0,29630.0,0.4393,46663.0,8061.0,13138.0,13529.0,582.0
3739,17200,2014,17200.acs,217634.0,44.5,31809.0,57856.0,49255.0,23013.0,41532.0,123044.0,89665.0,43.0,99669.0,8937.0,1756.0,2730.0,5872.0,619.0,93291.0,,48232.0,,,31010.0,0.4457,24325.0,5555.0,7956.0,6895.0,751.0
3740,20380,2014,20380.acs,126666.0,33.2,11123.0,33030.0,24907.0,5463.0,27033.0,49321.0,44153.0,27.0,35520.0,780.0,342.0,355.0,677.0,128.0,45710.0,,20515.0,,,19813.0,0.4166,25999.0,3832.0,5382.0,4753.0,570.0
3741,13140,2014,13140.acs,403958.0,36.9,51019.0,101787.0,100315.0,14060.0,84110.0,174712.0,152806.0,44.0,133721.0,19240.0,1911.0,3109.0,1523.0,501.0,157313.0,,96245.0,,,23687.0,0.4861,71741.0,11165.0,14085.0,13722.0,602.0
3742,39060,2014,39060.acs,145797.0,44.1,21643.0,36418.0,49462.0,5898.0,26149.0,69064.0,58061.0,77.0,62180.0,2384.0,584.0,764.0,1493.0,420.0,57367.0,,27457.0,,,22438.0,0.417,18101.0,3117.0,4122.0,3631.0,505.0
3743,31540,2014,31540.acs,633787.0,35.8,102788.0,156583.0,88832.0,71642.0,120224.0,275149.0,259371.0,40.0,202959.0,32574.0,20874.0,14494.0,19120.0,17592.0,281654.0,97721.0,183322.0,101068.0,24078.0,32839.0,0.4463,78524.0,24477.0,37261.0,25332.0,798.0
3744,19780,2014,19780.acs,611549.0,35.7,79562.0,155953.0,103778.0,44885.0,124273.0,254484.0,235515.0,41.0,198163.0,22919.0,17286.0,9800.0,5967.0,2896.0,297711.0,92602.0,192215.0,67967.0,18470.0,32621.0,0.446,72127.0,14943.0,26877.0,21523.0,705.0
3745,14010,2014,14010.acs,188917.0,33.6,28227.0,44324.0,31790.0,16611.0,28960.0,78513.0,72551.0,43.0,58549.0,11256.0,2750.0,1710.0,3830.0,1898.0,87449.0,,57107.0,,,29568.0,0.439,26114.0,6425.0,7667.0,8108.0,654.0
3746,13380,2014,13380.acs,208351.0,36.7,31307.0,50666.0,32394.0,14707.0,46285.0,92462.0,81973.0,35.0,68724.0,9010.0,3611.0,3699.0,4441.0,2036.0,82237.0,,52493.0,,,26616.0,0.4333,32573.0,9471.0,11191.0,5990.0,836.0
3747,19340,2014,19340.acs,382382.0,39.6,57540.0,96062.0,81926.0,25731.0,88844.0,167892.0,153602.0,54.0,136704.0,14694.0,3658.0,7498.0,4075.0,1702.0,165896.0,56237.0,108701.0,33621.0,12114.0,26968.0,0.4301,50185.0,8984.0,15293.0,14740.0,575.0
3748,30460,2014,30460.acs,494189.0,36.0,76589.0,120127.0,85345.0,45727.0,90394.0,214924.0,196716.0,36.0,167015.0,27286.0,6916.0,7181.0,7924.0,3615.0,219327.0,64182.0,139261.0,62722.0,14854.0,27727.0,0.4728,86517.0,19742.0,28659.0,19582.0,618.0
3749,22180,2014,22180.acs,377939.0,31.7,48947.0,91257.0,58210.0,18480.0,97444.0,163907.0,140204.0,31.0,121278.0,17968.0,6047.0,1014.0,5749.0,1363.0,152050.0,,104211.0,,,22606.0,0.4486,64982.0,13113.0,26689.0,13654.0,677.0
3750,41540,2014,41540.acs,389922.0,43.5,49294.0,101933.0,94720.0,28660.0,74719.0,237372.0,151227.0,31.0,162854.0,23012.0,9285.0,11332.0,4383.0,2157.0,154981.0,44967.0,85142.0,55636.0,18742.0,28643.0,0.4461,52733.0,10370.0,14077.0,9946.0,770.0
3751,32900,2014,32900.acs,266353.0,31.0,17447.0,61808.0,41089.0,7408.0,46487.0,84180.0,79255.0,37.0,71574.0,6159.0,1012.0,808.0,1586.0,381.0,89284.0,,47311.0,,,18585.0,0.4423,65405.0,8523.0,14326.0,8736.0,726.0
3752,11100,2014,11100.acs,261752.0,34.5,30490.0,65177.0,41000.0,12898.0,63614.0,107463.0,95667.0,45.0,84283.0,8620.0,3171.0,2417.0,1871.0,1082.0,116199.0,,78240.0,,,26334.0,0.4661,37085.0,7012.0,11651.0,10230.0,634.0
3753,28740,2014,28740.acs,180445.0,43.3,26861.0,42661.0,36482.0,15941.0,38045.0,83713.0,69522.0,56.0,70676.0,5929.0,1080.0,1124.0,4671.0,1440.0,69954.0,,36075.0,,,30870.0,0.4676,22988.0,7278.0,7876.0,3574.0,866.0
3754,31180,2014,31180.acs,305262.0,31.0,41818.0,73504.0,48807.0,18377.0,55938.0,126878.0,115322.0,41.0,99321.0,10813.0,4380.0,6050.0,3338.0,1326.0,137187.0,,94198.0,,,25084.0,0.4881,51461.0,13928.0,16844.0,10908.0,640.0
3755,11700,2014,11700.acs,442316.0,43.4,71002.0,111127.0,80709.0,39088.0,105557.0,216863.0,182129.0,35.0,162557.0,13779.0,3542.0,3781.0,3742.0,993.0,178817.0,,120018.0,,,26464.0,0.4448,54638.0,12996.0,22339.0,13172.0,674.0
3756,31020,2014,31020.acs,102133.0,41.6,14752.0,25284.0,20443.0,4018.0,30066.0,43506.0,40036.0,45.0,30351.0,3583.0,1972.0,1479.0,856.0,111.0,33813.0,,19533.0,,,23421.0,0.4535,22463.0,4007.0,6033.0,2457.0,636.0
3757,24020,2014,24020.acs,127345.0,44.7,17246.0,32691.0,33460.0,9165.0,27068.0,68026.0,49937.0,49.0,58812.0,3567.0,737.0,596.0,2164.0,876.0,50164.0,,23888.0,,,26944.0,0.4456,18021.0,4014.0,4540.0,2486.0,635.0
3758,33660,2014,33660.acs,415123.0,37.5,49120.0,104330.0,93045.0,19516.0,86044.0,181618.0,153450.0,41.0,145056.0,15595.0,3286.0,4263.0,1620.0,874.0,158455.0,,89674.0,,,22854.0,0.4631,78117.0,14342.0,17244.0,9867.0,611.0
3759,11260,2014,11260.acs,398892.0,32.7,43331.0,92118.0,66016.0,26814.0,94149.0,155631.0,135449.0,35.0,126478.0,13361.0,6784.0,2230.0,6916.0,2322.0,173979.0,58195.0,116210.0,35876.0,24076.0,34285.0,0.4133,38598.0,11550.0,19784.0,11602.0,1135.0
3760,16860,2014,16860.acs,543153.0,40.0,70273.0,137556.0,111756.0,34458.0,117747.0,237911.0,207829.0,41.0,189943.0,18086.0,5999.0,5831.0,5776.0,1539.0,226485.0,50027.0,138774.0,74541.0,16410.0,24863.0,0.4574,83838.0,16077.0,23338.0,17162.0,587.0
3761,23540,2014,23540.acs,272994.0,32.0,47299.0,56320.0,38913.0,32301.0,47452.0,121217.0,103619.0,33.0,75528.0,20769.0,5690.0,5159.0,4268.0,4986.0,100286.0,,75769.0,,,25408.0,0.5134,56875.0,12943.0,13009.0,10318.0,704.0
3762,35980,2014,35980.acs,273676.0,41.5,38001.0,67503.0,59912.0,27850.0,53164.0,121263.0,105504.0,51.0,100398.0,10013.0,3393.0,4804.0,6347.0,2838.0,124909.0,,81377.0,,,34287.0,0.4397,29630.0,6929.0,14441.0,7423.0,863.0
3763,20260,2014,20260.acs,280218.0,41.2,45425.0,71343.0,60806.0,15096.0,68794.0,141916.0,116768.0,55.0,118425.0,5760.0,4920.0,5113.0,5521.0,1662.0,116550.0,41498.0,73067.0,30213.0,9312.0,26839.0,0.4354,43782.0,8269.0,11807.0,7239.0,644.0
3764,49660,2014,49660.acs,553263.0,43.9,83972.0,144825.0,164886.0,27581.0,103846.0,258434.0,228797.0,57.0,223483.0,16219.0,3718.0,5156.0,4144.0,2131.0,222827.0,72328.0,139291.0,48658.0,23810.0,23383.0,0.445,91811.0,15031.0,21890.0,17134.0,501.0
3765,48900,2014,48900.acs,272548.0,39.6,44566.0,66427.0,45002.0,20048.0,60151.0,132764.0,110993.0,29.0,99336.0,13312.0,5265.0,1917.0,1645.0,918.0,114949.0,,74751.0,,,28809.0,0.4866,47212.0,12876.0,14044.0,9287.0,741.0
3766,45060,2014,45060.acs,661478.0,39.1,95807.0,161245.0,126849.0,59022.0,133414.0,289930.0,257052.0,55.0,234154.0,26155.0,6367.0,10005.0,14509.0,8816.0,261186.0,75415.0,178885.0,68251.0,23518.0,27627.0,0.4519,104010.0,21858.0,26953.0,19571.0,645.0
3767,43320,2014,43320.acs,108101.0,35.2,10784.0,22452.0,19247.0,3394.0,25838.0,57407.0,33236.0,30.0,42299.0,1375.0,300.0,158.0,1050.0,,26375.0,,12740.0,,,15074.0,0.465,30175.0,1607.0,2583.0,3114.0,445.0
3768,37460,2014,37460.acs,192406.0,40.1,23803.0,47358.0,41727.0,9862.0,47952.0,109797.0,71161.0,31.0,69903.0,8160.0,1718.0,14985.0,1527.0,547.0,74309.0,,44744.0,,,25156.0,0.4706,27529.0,7292.0,9631.0,4597.0,725.0
3769,30860,2014,30860.acs,130934.0,25.9,9407.0,30610.0,15484.0,7965.0,24892.0,43905.0,40017.0,34.0,38097.0,2517.0,1104.0,991.0,2745.0,1080.0,50559.0,,30807.0,,,19280.0,0.4078,18415.0,2840.0,5767.0,3251.0,548.0
3770,40900,2014,40900.acs,2244397.0,36.8,266747.0,530877.0,322464.0,167595.0,528565.0,884989.0,797624.0,38.0,701874.0,91256.0,22834.0,41491.0,19461.0,26044.0,834638.0,192435.0,470259.0,332894.0,128836.0,29955.0,0.4703,362153.0,90252.0,119711.0,67266.0,938.0
3771,30700,2014,30700.acs,320227.0,33.2,48416.0,77507.0,46657.0,22147.0,65995.0,131847.0,125923.0,42.0,99880.0,17120.0,7653.0,4425.0,5369.0,1946.0,154166.0,50860.0,105620.0,29071.0,11024.0,27500.0,0.4386,42865.0,11407.0,19012.0,12668.0,628.0
3772,45820,2014,45820.acs,233758.0,39.3,30807.0,61992.0,52699.0,15408.0,50933.0,104225.0,92799.0,48.0,86073.0,7529.0,4305.0,2298.0,1589.0,421.0,103836.0,,65339.0,,,27247.0,0.4262,30508.0,5799.0,10245.0,8034.0,571.0
3773,25860,2014,25860.acs,362896.0,42.1,41009.0,90732.0,79255.0,13288.0,78664.0,162183.0,131741.0,37.0,118816.0,8061.0,972.0,1001.0,1735.0,,144523.0,,91418.0,,,20910.0,0.4528,67226.0,7868.0,13838.0,8153.0,494.0
3774,43780,2014,43780.acs,319226.0,37.6,41213.0,80644.0,66433.0,21370.0,65260.0,141495.0,121857.0,50.0,116772.0,12991.0,4640.0,2721.0,4297.0,2122.0,134634.0,37978.0,86220.0,36562.0,9164.0,24769.0,0.4654,51417.0,7426.0,13054.0,9042.0,571.0
3775,41140,2014,41140.acs,127671.0,37.7,17855.0,28671.0,32735.0,5340.0,27687.0,53905.0,46526.0,52.0,45545.0,2543.0,1217.0,1421.0,923.0,,53065.0,,33386.0,,,23148.0,0.4534,19772.0,2931.0,4728.0,4132.0,491.0
3776,24540,2014,24540.acs,277670.0,33.9,26552.0,70251.0,49996.0,14260.0,60648.0,100064.0,96803.0,26.0,81036.0,7746.0,1904.0,1784.0,4273.0,714.0,121939.0,,62072.0,,,27678.0,0.4085,26603.0,5422.0,10142.0,7174.0,791.0
3777,42020,2014,42020.acs,279083.0,38.8,38241.0,64404.0,34571.0,24860.0,67112.0,119138.0,102645.0,37.0,94974.0,7896.0,2527.0,1942.0,5597.0,1275.0,106617.0,,64358.0,,,31746.0,0.465,38967.0,12228.0,14466.0,7781.0,1136.0
3778,35300,2014,35300.acs,861277.0,39.9,128335.0,197715.0,183399.0,91487.0,142015.0,362307.0,326050.0,56.0,286499.0,37675.0,15673.0,20496.0,17121.0,18038.0,354491.0,84484.0,216239.0,130667.0,54928.0,32895.0,0.4788,109373.0,36691.0,40885.0,22687.0,880.0
3779,40420,2014,40420.acs,342411.0,39.5,48726.0,84410.0,75342.0,19286.0,73236.0,145523.0,133136.0,47.0,125964.0,9176.0,2830.0,3908.0,1470.0,2102.0,141376.0,40200.0,88878.0,32178.0,22806.0,25455.0,0.4499,54720.0,10494.0,15477.0,11355.0,605.0
3780,39820,2014,39820.acs,179804.0,42.4,26017.0,42525.0,30141.0,9365.0,58360.0,77916.0,68542.0,40.0,63333.0,3592.0,586.0,1625.0,1357.0,433.0,63827.0,,43683.0,,,24373.0,0.4558,24419.0,8033.0,9827.0,4076.0,738.0
3781,25900,2014,25900.acs,194190.0,41.3,22323.0,42855.0,43487.0,14703.0,42962.0,85173.0,65178.0,31.0,73491.0,6958.0,1767.0,2660.0,2704.0,,68943.0,,37366.0,,,25415.0,0.4871,34187.0,5327.0,7778.0,4510.0,896.0
3782,39540,2014,39540.acs,195163.0,39.7,24471.0,51405.0,39073.0,9829.0,43981.0,82283.0,75876.0,51.0,69478.0,7279.0,2732.0,1892.0,1527.0,1579.0,81892.0,,43108.0,,,26930.0,0.4221,24221.0,4828.0,8052.0,6413.0,643.0
3783,49740,2014,49740.acs,203247.0,34.0,16283.0,54310.0,32586.0,6588.0,38263.0,89909.0,70593.0,26.0,53818.0,7195.0,521.0,1477.0,2217.0,1138.0,68765.0,,44175.0,,,19235.0,0.4592,44271.0,6397.0,7700.0,4988.0,698.0
3784,28020,2014,28020.acs,334017.0,35.2,48273.0,80482.0,52929.0,26183.0,73925.0,146951.0,128755.0,47.0,113903.0,15145.0,6902.0,3089.0,2821.0,2142.0,138883.0,,88739.0,,,24610.0,0.4533,60460.0,10895.0,17083.0,9004.0,611.0
3785,21500,2014,21500.acs,278443.0,39.4,38161.0,70494.0,74916.0,18799.0,43184.0,119824.0,108655.0,56.0,101297.0,6628.0,1949.0,3433.0,6117.0,2208.0,110382.0,,76485.0,,,24996.0,0.4629,43438.0,9499.0,10878.0,9234.0,538.0
3786,12700,2014,12700.acs,214914.0,51.8,38783.0,56914.0,37929.0,31904.0,47972.0,161721.0,95697.0,44.0,150163.0,6337.0,2737.0,1623.0,3501.0,1266.0,90070.0,,52042.0,,,40188.0,0.4653,16349.0,4481.0,7378.0,4095.0,955.0
3787,42140,2014,42140.acs,148164.0,44.6,25161.0,35404.0,24210.0,20988.0,26708.0,71726.0,60565.0,32.0,54018.0,5547.0,1091.0,1006.0,1630.0,938.0,59958.0,,37232.0,,,32050.0,0.4732,20673.0,3731.0,7387.0,4578.0,824.0
3788,42340,2014,42340.acs,372708.0,34.9,48382.0,87326.0,67360.0,28259.0,73746.0,156071.0,135708.0,34.0,122213.0,15652.0,3356.0,3679.0,3602.0,3362.0,152996.0,38416.0,89551.0,54545.0,19960.0,26229.0,0.4449,54841.0,13683.0,18325.0,15023.0,752.0
3789,22660,2014,22660.acs,324122.0,35.6,47677.0,77488.0,42924.0,32996.0,68110.0,138540.0,125165.0,31.0,109877.0,14236.0,4552.0,3593.0,3109.0,2034.0,140283.0,36365.0,90454.0,40023.0,20768.0,30626.0,0.4615,41504.0,12393.0,19235.0,7635.0,927.0
3790,33340,2014,33340.acs,1572245.0,37.4,232371.0,393877.0,283615.0,121550.0,313998.0,671950.0,626248.0,56.0,520008.0,67815.0,38322.0,42400.0,19978.0,27151.0,682526.0,170264.0,420054.0,244479.0,61518.0,30206.0,0.4753,237238.0,68166.0,88794.0,58163.0,706.0
